id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
706562965978315297,"Apartment 2 sq.m. 75 sleeps 5, living room+kitchen",477723568,Maria Grazia,,Verdellino,45.60622,9.61882,Entire home/apt,80,2,8,2024-04-14,0.37,2,104,3,016232-CNI-00001
707099637124768583,City & Airport Bgy,472551411,Giuseppe,,Bergamo,45.69234,9.70995,Entire home/apt,64,1,91,2024-05-06,4.34,1,64,24,016024-CNI-00602
708602702463317278,Appartamento molto carino in Bergamo,7422791,Piercarlo,,Bergamo,45.70494,9.67997,Private room,61,2,42,2024-05-11,1.91,1,358,11,
708612854384534814,Appartamento incantevole e vicino a tutto,134933588,Antonio,,Bergamo,45.68076,9.65638,Entire home/apt,61,2,105,2024-06-12,4.87,1,111,57,
710570632195668285,Casa indipendente con vista laghi mozzafiato,273451770,Matteo,,Costa Valle Imagna,45.80788,9.50073,Entire home/apt,,15,1,2023-01-01,0.05,1,365,0,
711209876154235589,Ampio appartamento centrale,25916762,Mario,,Bergamo,45.68787,9.67193,Entire home/apt,149,1,17,2024-06-23,0.78,9,326,5,
711236324490016009,"Sém chì, relaxing cottage in the mountains",478249005,Ricky,,Gromo,45.9683285,9.941407199999999,Entire home/apt,96,1,42,2024-06-29,2.14,1,335,16,
711430725336507578,Incantevole monolocale nel cuore di Città Alta,453804301,Pamela Yrais,,Bergamo,45.70469,9.66504,Entire home/apt,95,2,0,,,1,87,0,
711911180342148429,Apartment 1 - 90 sqm with large terraces equipped,477723568,Maria Grazia,,Verdellino,45.60704,9.61905,Entire home/apt,85,2,5,2024-06-16,0.59,2,307,5,016232-CNI-00001
712177976828879243,"Camera 4 BG Stay, matrimoniale con bagno privato",69043748,Piano,,Bergamo,45.68828,9.66,Private room,97,1,0,,,5,293,0,CIR: 016024-FOR-00281
712219694580049167,"Casa singola, altitudine 1030 metri, con barbecue",429084901,Alfiya,,Oltre il Colle,45.889,9.77934,Private room,340,1,3,2023-07-15,0.14,8,364,1,
712985788233147576,Bilocale spazioso adatto a due o tre persone,124598031,Vittoria,,Vilminore di Scalve,46.00341,10.11248,Entire home/apt,46,3,12,2024-06-27,0.58,1,289,4,
713420672506745411,"Mountain view villa at La Nus - Albino, Bergamo",26894797,Stefania,,Albino,45.7498,9.84002,Entire home/apt,250,4,21,2024-06-12,0.98,1,97,9,
713851039282813799,Appartamento Incantevole a Bergamo Centro,7156927,Matteo,,Bergamo,45.68915,9.66211,Entire home/apt,84,2,15,2024-06-25,0.70,1,305,2,
714328098654919203,A casa di Fabio,97983122,Rachel,,Bergamo,45.7061,9.68144,Entire home/apt,80,1,2,2022-11-12,0.09,4,334,0,016024
715076768737649386,La casa del poeta: relax a Bergamo città,6189187,Valerio,,Bergamo,45.6938,9.62653,Entire home/apt,58,1,39,2024-06-23,2.34,4,159,32,CODICE REGIONALE (CIR) 016024-CNI-00617
715590326927453180,confortevole appartamento bergamo città nel verde,6189187,Valerio,,Bergamo,45.69411,9.62608,Entire home/apt,50,2,26,2024-06-25,1.43,4,111,14,CODICE REGIONALE (CIR) 016024-CNI-00617
716558697557283650,Mansarda luminosa nel cuore di Bergamo Alta,210087573,Diego (Detto Roberto),,Bergamo,45.70405,9.65989,Entire home/apt,160,2,2,2023-07-25,0.15,4,158,1,
717785652058620011,Appartamento Pinta,429518885,Nicola,,Carona,46.02250162220888,9.789996854960918,Entire home/apt,69,2,8,2024-05-05,0.70,1,37,8,
717790439811988801,Il NidO Dell’ArTistA,479061400,Letizia,,Rogno,45.85974,10.1201,Entire home/apt,87,2,17,2024-05-09,1.13,1,197,9,CIR 016182-CNI-00004
717951293806786765,CasaCon barbecue mezzo bosco su strada provinciale,429084901,Alfiya,,Oltre il Colle,45.89107,9.77862,Entire home/apt,350,1,1,2022-10-02,0.05,8,333,0,
718262975373262496,Villino Renesmee,479922775,Martino,,Roncola,45.77134464339663,9.557068459689617,Entire home/apt,67,1,20,2024-04-24,1.00,1,355,7,
719591485076801215,appartamento  in villetta,480198166,Teresa,,Bonate Sopra,45.67846,9.56307,Entire home/apt,72,2,35,2024-06-26,1.62,1,280,15,1153
720070999534263174,A. F.antastic V.iew,472460372,Valentina,,Costa Volpino,45.83669,10.09634,Entire home/apt,100,2,11,2024-05-26,0.60,1,37,5,
720260565891896002,2 bedroom beautiful apartment in Riva di Solto,153911255,Novasol,,Riva di Solto,45.760072,10.037707,Entire home/apt,624,1,1,2023-06-09,0.08,1,129,0,
720307941562317002,Appartamento a Cornalba a due passi dalla falesia,480337951,Cristina,,Cornalba,45.85079,9.7453,Entire home/apt,61,2,25,2024-05-06,1.16,1,319,11,
720699154458774901,Centro città stanza con vista e  bagno privato,480335871,Athena,,Bergamo,45.6898625,9.6606626,Private room,35,1,128,2024-06-16,6.37,1,146,75,305147
720793863641925589,Chalet Ronchi (B3) Stunning view 30m from the slopes,335849766,Cristian,,Foppolo,46.04442,9.75888,Entire home/apt,196,3,0,,,6,323,0,
721345216287428391,10 min from city center,207351668,Ermira,,Azzano San Paolo,45.66109,9.67937,Entire home/apt,69,1,110,2024-06-15,5.54,2,133,66,
723535039249059402,Eudimorphodon Attic Città Alta,78887876,Carla,,Bergamo,45.7028164,9.664376899999999,Entire home/apt,106,7,0,,,2,357,0,
724306298579630356,"Office room, morning check-in and overnight stay",6189187,Valerio,,Bergamo,45.69555,9.62487,Private room,48,2,0,,,4,166,0,
725132541254054839,"Camera 1 BG Stay, matrimoniale con bagno in comune",69043748,Piano,,Bergamo,45.68851,9.65999,Private room,88,1,7,2024-01-05,0.33,5,319,3,CIR: 016024-FOR-00281
725156334632239393,"Camera 3 BG Stay, matrimoniale con bagno in comune",69043748,Piano,,Bergamo,45.68727,9.65991,Private room,86,1,1,2024-02-17,0.22,5,325,1,CIR: 016024-FOR-00281
725169622443656578,"Camera 5 BG Stay, matrimoniale con bagno in comune",69043748,Piano,,Bergamo,45.68677,9.65881,Private room,90,1,1,2023-07-25,0.09,5,311,1,CIR: 016024-FOR-00281
726507403436560366,[Airport+Train station+Center] Cozy City Loft -B&B,277570959,Michele,,Bergamo,45.686617,9.6623185,Entire home/apt,345,1,18,2024-04-11,0.85,1,109,3,
726799966075518030,Sherry’s House,352733860,Sherin,,Bergamo,45.710002581337136,9.67343207448721,Private room,61,1,0,,,1,358,0,
727603257124548322,Apartement Urgnano/Orio al Serio airport,443891406,Giulia,,Urgnano,45.60393,9.69704,Entire home/apt,75,1,6,2024-05-27,0.43,1,365,4,CIR: : 016222-CNI-00001  codice struttura: T01686
728794787542851939,Italian Vacation Homes - Gemini,35911100,Luigi,,Tavernola Bergamasca,45.6973,10.0498,Entire home/apt,130,1,11,2024-05-10,0.53,17,62,6,
729041697787922355,Presolana - Mansarda con vista incantevole,95418131,Diego,,Castione della Presolana,45.9014895,10.0257032,Entire home/apt,137,2,11,2024-02-18,0.58,1,219,7,
729293310186722129,Magnifico appartamento a due passi da Bergamo,110424327,Karim,,Curno,45.6945433,9.6015488,Entire home/apt,47,1,22,2024-06-19,1.06,1,318,12,
729541104187947630,L'oasi del silenzio,434545054,Olga,,Bergamo,45.69966,9.68379,Private room,47,1,134,2024-06-29,6.42,3,333,88,CIR: 016024-BEB-00218
730138276247845539,San Lorenzo Apartments - Città Alta (103),482167357,Cristina,,Bergamo,45.70452,9.65931,Entire home/apt,130,1,76,2024-06-25,3.74,1,233,49,016024 - CNI 00576
730971164172779604,Casa Marianna Appartamento affrescato Città Alta,72449680,Jacopo,,Bergamo,45.70277369999999,9.6646065,Entire home/apt,108,2,31,2024-06-03,1.53,1,261,21,
731397612594097795,Appartamento incantevole,482428685,Simone,,Terno d'Isola,45.6793037,9.532325499999999,Entire home/apt,60,3,0,,,1,365,0,
731757555628243411,"Kiki Home, Casa moderna in corte storica",211803486,Simon,,Bergamo,45.69817902043227,9.678548942327886,Entire home/apt,86,2,49,2024-06-21,2.59,1,133,38,
733232176919922905,[Piazza Pontida] Modern Loft Bergamo,407281899,Riccardo,,Bergamo,45.69042,9.66457,Entire home/apt,94,1,102,2024-06-13,4.98,4,330,62,016024-LNI-00055
734611933166229028,Casa Giampy è molto trendy.,225413137,Giampietro,,Bergamo,45.6904761,9.6635613,Entire home/apt,85,1,31,2024-05-27,1.52,1,95,15,
734765728890967500,Camera matrimoniale presso Casa Deste,36884509,Paolo,,Torre Boldone,45.71449413870747,9.699915953967304,Private room,42,1,170,2024-06-20,8.70,1,46,101,
735172093583027299,Incantevole appartamento panoramico con camino,483121010,Barbara,,Gorno,45.8663801,9.849776199999999,Entire home/apt,60,1,22,2024-05-19,1.33,1,316,10,
735207445482647912,Pentagramma House - Panoramic view,24615984,Enrico,,Parzanica,45.7323651,10.0472349,Entire home/apt,146,3,27,2023-10-11,1.70,1,345,13,016159-CNI-00026
735230666076825067,Alessia's Flat- Zanica Free Parking,17185831,Alessia'S Flat,,Bergamo,45.68301,9.67227,Entire home/apt,65,2,7,2024-01-26,0.39,8,148,4,
735267607765402239,AR Mountains Lodge free spa access,483135944,Roberto,,Branzi,46.0055,9.75945,Entire home/apt,221,1,3,2024-02-25,0.27,11,275,3,
735291112764672615,"La Boheme
Self check-in
suite a 2 passi dal centro",483140213,Stefano,,San Pellegrino Terme,45.84206,9.66873,Entire home/apt,107,1,54,2024-06-16,2.60,2,315,31,
737005393729670403,Casa Anna Giulia - intero appartamento,448942889,Barbara,,Castione della Presolana,45.90928,10.0365,Entire home/apt,65,2,1,2024-04-27,0.46,1,325,1,
741128478492739961,[Bergamo-Centro] con parcheggio privato,484236124,Emilia,,Bergamo,45.690269298818,9.671482211959363,Entire home/apt,116,1,7,2024-06-26,4.20,1,155,7,
741206364439964000,Casa incantevole con vista spettacolare,207962868,Michela,,Moio de' Calvi,45.94948,9.69525,Entire home/apt,23,1,2,2023-12-26,0.21,1,302,2,
741915828889477228,Casa Erminia e l'amore per la montagna,3607539,Clara,,Oltressenda Alta,45.91700196769034,9.947533134362793,Entire home/apt,90,1,21,2024-06-10,1.11,1,311,15,
742069685130313700,Appartamento iRega,52406505,Ivana Maria,,Zogno,45.7941814,9.668118400000001,Entire home/apt,55,1,83,2024-06-23,5.46,1,60,69,CODICE REGIONALE (CIR) 016246-CNI-00003
742493337531744553,Grazioso appartamento situato nel cuore di Bergamo,484487770,Enrico,,Bergamo,45.68993,9.66244,Entire home/apt,140,1,8,2023-05-28,0.41,1,365,0,
742557811292648844,Soggiorna a due passi dall'aeroporto Orio al Serio,484498282,Andrea,,Orio al Serio,45.67500592082613,9.68849966613159,Private room,80,1,68,2024-06-13,3.33,2,0,17,
742729401533159880,Sleep Easy 3 - Near the Station - Airport Bus,171989676,Marta,,Bergamo,45.69041,9.67067,Private room,59,1,206,2024-06-25,10.18,4,26,113,016024-FOR-00341
742734323010327950,Sleep Easy -4- Near the Station - Airport Bus,171989676,Marta,,Bergamo,45.68905,9.67175,Private room,60,1,208,2024-06-22,10.42,4,39,114,016024-FOR-00341
743986619155406675,Ampio appartamento a Capriate in zona tranquilla,284173086,Enzo,,Capriate San Gervasio,45.6222355,9.5229342,Entire home/apt,78,1,20,2024-05-25,1.08,1,339,14,
744642634180977797,Da Fiore,182372550,Fabio,,Oneta,45.85416,9.82685,Private room,51,1,0,,,1,270,0,
744694382770478130,Camera Matrimoniale con Bagno Privato,484498282,Andrea,,Orio al Serio,45.67545,9.68811,Private room,80,1,20,2023-05-19,0.99,2,180,0,
745542504496546611,Eva Mountain Lake Endine Hospitality,485047047,Ale,,Endine Gaiano,45.79103,9.97464,Entire home/apt,140,2,2,2023-05-28,0.11,1,49,0,01609300009
745599868108035791,FEEL - Salvecchio Apartments - Studio in old town,384031133,Feel,,Bergamo,45.7047652,9.660937500000001,Entire home/apt,161,1,0,,,35,322,0,
746237691984829651,FEEL - Salvecchio Apartments - Deluxe,384031133,Feel,,Bergamo,45.7047652,9.660937500000001,Entire home/apt,185,1,3,2023-09-19,0.20,35,359,1,
746247913827020890,FEEL - Salvecchio Apartments - Majestic apartment,384031133,Feel,,Bergamo,45.70452,9.66142,Entire home/apt,386,1,8,2024-01-02,0.39,35,348,5,
746255662866358578,"Pura Vida High City, Piazza Vecchia-3 min walking",485182802,Andrea E Katia,,Bergamo,45.7048548,9.6611993,Entire home/apt,237,1,18,2023-12-30,0.90,1,90,6,016024-LNI-00046
746313393026464415,"Casa di Dana
a due passi da Bergamo",470532692,Sonia,,Curno,45.69045948142445,9.607593072842663,Entire home/apt,58,1,65,2024-06-22,3.27,1,288,45,(CIR) 016089-CNI-00005
747628943805270968,Appartamento moderno ed elegante in centro,183586326,Lorenzo,,Bergamo,45.6915957,9.66639,Private room,45,2,36,2024-06-09,1.81,1,334,30,
747749697316278406,Trilocale molto spazioso Bergamo,131028342,Minushe,,Bergamo,45.68414079999999,9.6669963,Entire home/apt,,2,0,,,5,0,0,
747755737647390845,LaVitaÈAdesso! - Appartamento 2camere matrimoniali,479202349,Ludovico,,Bergamo,45.7053491,9.681928599999999,Entire home/apt,110,3,10,2024-04-26,0.55,2,66,5,
747761293972203666,Intero appartamento in centro con vista sui colli,22920085,Stefano,,Bergamo,45.69026,9.66431,Entire home/apt,121,2,22,2024-06-28,1.13,1,10,18,
749809605724943066,"Panorama mozzafiato
Chalet rustico",485770910,Andrea,,Costa Serina,45.82612,9.74496,Entire home/apt,120,7,0,,,1,364,0,
750617779967847559,Appartamento incantevole a 30 mt dal lago d’iseo,361007341,Federica,,Lovere,45.81553546947677,10.07305252537134,Entire home/apt,42,3,33,2024-06-25,2.19,2,251,22,
750662572694601896,Incantevole bilocale nei pressi di Bergamo!,485927264,Romina,,Mozzo,45.69383773736355,9.60691399734495,Entire home/apt,80,1,4,2024-05-26,0.21,1,281,2,
750699889586478204,CEH1 Confortevole camera singola vista castello,22139708,Elena,,Cividate al Piano,45.5561809,9.8351397,Private room,20,30,0,,,10,346,0,
750754157466873928,CEH3 - Camera doppia/matrimoniale ampia e luminosa,22139708,Elena,,Cividate al Piano,45.55668,9.8341,Private room,22,31,2,2023-03-24,0.12,10,324,0,
750794106975427720,CEH5 Raffinata camera doppia/matrimoniale,22139708,Elena,,Cividate al Piano,45.5573,9.83433,Private room,22,30,1,2022-12-23,0.05,10,365,0,
751127886676380687,Villa su due piani con giardino in val Seriana,38631009,Marta,,Songavazzo,45.88074,9.98582,Entire home/apt,90,3,4,2023-08-31,0.24,1,191,2,016201-LNI-00002
751309355067708340,[PORTA NUOVA] Modern Apartment in the Center - 5,259172191,Davide,,Bergamo,45.69298,9.66625,Entire home/apt,106,1,30,2024-06-16,1.52,3,173,23,
752084166956741213,[Aeroporto Orio Al Serio • 10 Minuti] Attico Lusso,455547822,Ayoub,,Seriate,45.6857695,9.7161822,Entire home/apt,122,1,153,2024-06-28,7.68,1,318,82,016198-LNI-00009
752131862588136179,Residenza in palazzo storico nel cuore di Bergamo,436027262,Roberta,,Bergamo,45.69668,9.67348,Entire home/apt,72,2,20,2024-05-27,1.10,1,335,15,
752751619943429605,A casa di Fiocco e Neve,114718306,Evelin,,Casnigo,45.817203,9.870219,Entire home/apt,55,1,38,2024-06-16,2.26,1,294,27,CIR 016060-LNI00001      cod struttura T01768
752929044281027202,CEH6 - Camera per due persone a Cividate al Piano,22139708,Elena,,Cividate al Piano,45.55507,9.83566,Private room,22,30,1,2023-04-03,0.07,10,29,0,
753453580738586961,Una casa in montagna col suono del fiume,89553767,Sara,,Schilpario,46.00651,10.15908,Entire home/apt,80,1,30,2024-05-26,1.65,1,27,20,
754877564618511257,Trilocale con vista sul Monte Pora,486712658,Maria Luisa,,Castione della Presolana,45.9059906,10.0226734,Entire home/apt,40,4,0,,,1,320,0,
756251024633745793,La casa di Sarah,392969278,Marina,,Solto Collina,45.7822033900242,10.0346507157913,Entire home/apt,164,1,1,2023-08-16,0.09,15,141,1,016200-CIM-00013
756259932928897923,Appartamento di pregio in palazzo d'epoca,442506579,Roberto,,Bergamo,45.7019824,9.663225899999999,Private room,111,1,0,,,2,365,0,
756416839082901195,LaVitaÈAdesso! - Appartamento 1camera matrimoniale,479202349,Ludovico,,Bergamo,45.7053491,9.681928599999999,Entire home/apt,69,3,41,2024-06-15,2.14,2,66,29,CIR: 016024-CNI-00586 e il codice struttura è: T01620
756493356897807261,CEH4 Suite con balcone privato a Cividate al Piano,22139708,Elena,,Cividate al Piano,45.55659,9.83442,Private room,24,30,1,2023-11-14,0.13,10,344,1,
757834141487944694,Alla Corte Casa Vacanze15 min driving Orio Airport,60208789,Marcello,,Villa di Serio,45.71981,9.73247,Entire home/apt,66,1,197,2024-06-20,9.98,3,282,96,
757948276938698055,Casa Vacanza Ilary,18193945,Felix,,Bergamo,45.6981976,9.678391699999999,Entire home/apt,100,2,49,2024-06-14,2.69,1,153,35,016024-CNI-00609
759338044524893011,Stanza per corsiste Ryanair,29723480,Jacopo,,Grassobbio,45.65651,9.72107,Shared room,28,15,1,2023-02-24,0.06,7,365,0,
760303937315471434,Luminoso in centro paese,487741695,Tina,,Carona,46.02155,9.78891,Entire home/apt,97,2,9,2024-02-13,0.49,1,142,3,
760574657121715504,Appartamento Doralice,487786607,Giovanna,,Barzana,45.73602683704667,9.56628544603273,Entire home/apt,60,3,2,2024-02-19,0.40,1,310,2,
760587541333095593,Bergamo città Alta - appartamento di charme,36788421,BnButler,,Bergamo,45.7027808,9.6618677,Entire home/apt,124,1,14,2024-04-16,0.87,1,301,8,016024-LNI-00060
760722407497037529,Bergamo GOLD HOUSE. Vicinissimo all’ospedale,484391606,Fabio,,Bergamo,45.6794,9.64337,Entire home/apt,211,1,102,2024-06-09,5.39,1,336,65,016024- CNI-00721
760873620230766371,Casa Dea 3.,458074649,Gabriella,,Seriate,45.67881,9.70517,Entire home/apt,95,1,40,2024-06-26,2.05,2,328,15,016198-LNI-00008
761636853938927290,"Cottage Adelina a Grana, Colere",214950561,Piera,,Colere,45.9686718,10.1035646,Entire home/apt,85,7,3,2023-02-28,0.16,6,46,0,016078-CNI-00014
762100151717140431,Bilocale,346034918,Domitys,,Bergamo,45.69433,9.68255,Entire home/apt,130,1,7,2024-04-19,0.44,4,328,3,
762288853679501021,AL12 Appartamento Seriate,101019126,Andrea,,Bergamo,45.68659715661875,9.70955841243267,Entire home/apt,68,2,29,2024-06-23,1.59,1,243,16,CIR 016198-BEB-00014
763653190232501236,Appartamento Oltre il Colle,488341541,Eleonora,,Oltre il Colle,45.8920293,9.763897100000001,Entire home/apt,79,1,3,2023-06-18,0.16,1,351,0,
764438430628683305,SunShine charme & relax in città alta,488478770,Yim,,Bergamo,45.703274587141465,9.665281700000014,Entire home/apt,260,1,52,2024-05-24,2.85,2,102,32,
764458095022233749,"Il Ritrovo, luminoso trilocale in città",485428599,Matteo,,Bergamo,45.70106819999999,9.6824345,Entire home/apt,89,1,31,2024-04-06,1.70,1,46,21,
765264364049450219,Casa indipendente mezzo montagna con barbecue,477502888,Alfiya,,Oltre il Colle,45.89036,9.77089,Entire home/apt,350,1,3,2024-01-02,0.27,6,333,3,
767045410360180932,Cottage di Maria Grana Colere BG,214950561,Piera,,Colere,45.9686718,10.1035646,Entire home/apt,85,2,3,2024-04-02,0.16,6,364,1,016078-CNI-00015
767335475944157150,Moody Flat in Bergamo city & Orio Airport,322035757,Dimitri,,Bergamo,45.68352,9.67571,Entire home/apt,83,1,62,2024-06-24,3.66,8,270,47,016024-CIM-00596
768067537397595877,[Free Wi-Fi] Panoramic House Nature,482542649,Nicolas,,Bergamo,45.70619217057761,9.664754969311508,Entire home/apt,120,1,70,2024-06-14,3.84,1,173,34,T01719
768585619542852821,camera matrimoniale bagno in condivisione,420797368,Rudina,,Bergamo,45.68703,9.6927,Private room,62,1,85,2024-06-26,4.66,10,216,52,
768586131365741974,casa dolce casa,420797368,Rudina,,Bergamo,45.6885477,9.6938898,Private room,71,1,21,2024-05-24,1.09,10,83,6,
770219160100346718,Stanza privata in Agriturismo,489456807,Guido,,Onore,45.89589,10.01789,Private room,80,1,2,2023-04-09,0.11,1,59,0,
771597020276424001,Elia's Home,489709621,Giovanna,,Cusio,45.99093749740805,9.603355170433785,Entire home/apt,46,7,0,,,1,179,0,
772268298565896824,trilocale vicino in centro!,352147798,Arioli,,Piazzatorre,45.98959,9.68278,Entire home/apt,80,3,4,2024-01-02,0.22,1,350,2,
772863096914894023,"""St. Tomè"" Charme Apartment",489926844,Aleksandra,,Almenno San Salvatore,45.7481031,9.5897414,Entire home/apt,84,1,84,2024-06-24,4.39,1,338,54,CIR 016007-CNI-00002
773673627752215155,camera matrimoniale,420797368,Rudina,,Bergamo,45.6877687092074,9.694520942866802,Private room,63,1,55,2024-06-24,4.24,10,310,48,1241136
773776011260159897,"Casa vacanze ""Villa Bice"" in Maresana",490067958,Adeodato,,Ponteranica,45.72329250000001,9.6592208,Entire home/apt,250,2,2,2023-12-10,0.14,1,363,1,
773995542761904339,Modern apartment in historic building,66334067,Valentina,,Bergamo,45.6918577,9.6631073,Entire home/apt,120,1,2,2023-06-25,0.12,1,87,0,
775365673237784555,Suite Dalmine 1 - Relax e confort,64906125,Gabriella,,Dalmine,45.64062,9.61486,Entire home/apt,120,2,5,2023-09-03,0.30,2,122,3,
775749879741480471,Splendida camera con  bagno privato concordabile,445236063,Valentina,,Treviglio,45.52244,9.59379,Private room,40,1,40,2024-04-19,2.16,2,363,27,
775858376284836021,"Casa Maera, tranquillità tra Lecco e Bergamo",490430811,Maria,,Caprino Bergamasco,45.758464231062625,9.49014312300294,Entire home/apt,65,3,5,2024-01-01,0.27,1,153,1,
776004892200120879,Appartamento Grande Terrazza Vista Lago,64468145,Roberto,,Parzanica,45.7326573,10.047779,Entire home/apt,136,2,31,2024-06-17,1.70,1,82,18,016159-LNI-00006
776011968108431768,Bed and Bike - Bergamo Old Town,71780012,Natale,,Bergamo,45.6906995,9.667729,Entire home/apt,94,1,15,2023-09-30,0.80,4,114,3,
776131090620291497,Bed and Bike - Bergamo Pignolo53,71780012,Natale,,Bergamo,45.6999465,9.675020499999999,Entire home/apt,84,1,0,,,4,170,0,
776522369720568891,AngelhouseitalyLovereBilocale,428922048,Manuel,,Lovere,45.8164737,10.0730286,Entire home/apt,92,1,10,2023-08-24,0.55,2,55,6,
776632336460332814,Luxury AR Soho Apartment with Jacuzzi on terrace,483135944,Roberto,,Bergamo,45.69120900000001,9.670809199999999,Entire home/apt,425,1,24,2024-06-23,1.66,11,113,20,
776671985242154879,SunShine SUITE charme e relax,488478770,Yim,,Bergamo,45.70330081174012,9.665249513491835,Private room,109,2,1,2024-02-26,0.24,2,365,1,
778180795514677801,Cascina Nonna Nina,469067978,Holidu,,Villongo,45.668970461218066,9.912729273707043,Entire home/apt,164,1,11,2024-06-05,0.74,1,354,9,016242-CNI-00004
